Fund net assets,"Fossil fuel holdings, weight","Coal industry, weight","Oil / gas industry, weight","Fossil-fired utilities, weight",Fossil fuel finance fund score,"Fossil fuel finance holdings, weight",Fossil fuel insurance fund score,"Fossil fuel insurance holdings, weight","Clean200, weight"," Deforestation-risk producer, weight","Deforestation-risk financier, weight","Deforestation-risk consumer brand, weight",esg_score,grade
233547984,0.154,0.023,0.074,0.088,4.5,0.01,75.4,0.076,0.213,0,0.044,0.159,20.7,3
711181561,0,0,0,0,0,0,0,0,0.066,0,0,0,15.73,2
410343895,0.026,0,0.026,0,0,0,0,0,0.01,0,0,0,28.28,3
1689188454,0.093,0.01,0.014,0.068,12.3,0.016,68.4,0.068,0.174,0,0.033,0.152,19.94,2
195032196,0.072,0.006,0.051,0.041,7.6,0.01,24.9,0.026,0.217,0,0.021,0.085,22.17,3
264774201,0,0,0,0,0,0,0,0,0.056,0,0,0,15.77,2
329528248,0.069,0.014,0.036,0.033,0,0,8.5,0.008,0.005,0,0,0.016,28.29,3
67060322,0.139,0.009,0.079,0.077,37.4,0.065,58.8,0.06,0.083,0,0.059,0.089,26.19,3
46779643,0.131,0.021,0.086,0.074,38.2,0.077,59.9,0.067,0.09,0,0.065,0.112,22.55,3
243441983,0.229,0,0.18,0.091,0,0,0,0,0.293,0,0,0,22.44,3
551745832,0.068,0.004,0.045,0.03,9.9,0.017,18.4,0.019,0.237,0.001,0.019,0.112,21.63,3
450562038,0.101,0.008,0.091,0.036,6.1,0.018,15.9,0.018,0.051,0.007,0.033,0.056,23.85,3
864335887,0.607,0.062,0.379,0.441,0,0,0,0,0.132,0,0,0,26.16,3
272120567,0,0,0,0,0,0,0,0,0.072,0,0,0,16.22,2
109198727,0.025,0,0.02,0.005,2.6,0.02,3.5,0.004,0.112,0.008,0,0.005,27.04,3
1041096639,0.92,0.009,0.893,0.026,0,0,0,0,0,0,0,0,30.7,4
167046802,0.039,0,0.039,0,0,0,0,0,0.079,0,0,0.076,21.67,3
737237131,0.124,0.015,0.118,0.068,16.9,0.044,12.7,0.023,0.235,0,0.023,0.09,23.07,3
241363286,0.056,0,0.056,0,28.8,0.124,16.3,0.031,0.142,0,0.048,0.109,19.21,2
1033799517,0.16,0.033,0.134,0.092,32.2,0.065,12.7,0.015,0.127,0,0.043,0.1,23.7,3
446811206,0.06,0.006,0.049,0.021,8.6,0.027,9.5,0.012,0.136,0.003,0.02,0.078,22.55,3
99411931,0.086,0.015,0.059,0.038,11.8,0.031,16.3,0.019,0.139,0.005,0.027,0.075,23.51,3
825981076,0.048,0.005,0.039,0.017,7.2,0.022,7.6,0.01,0.108,0.002,0.016,0.062,23.11,3
107933466,0.082,0.014,0.056,0.036,10.7,0.029,14.6,0.018,0.122,0.005,0.024,0.068,23.71,3
1042273148,0.066,0.008,0.062,0.038,10.2,0.026,9.2,0.015,0.139,0,0.014,0.048,24.02,3
785066476,0.034,0.004,0.028,0.012,5.6,0.017,5.6,0.007,0.088,0.002,0.012,0.049,23.48,3
132037936,0.058,0.01,0.04,0.025,8.1,0.022,11.1,0.013,0.093,0.003,0.018,0.051,23.52,3
24523645,0,0,0,0,0,0,0,0,0.228,0,0,0.141,19.7,2
1577516749,0.081,0.006,0.053,0.041,14.8,0.025,23,0.024,0.248,0.002,0.027,0.117,22.05,3
909115080,0.026,0,0.026,0,3.6,0.008,0,0,0.264,0,0,0.093,20.41,3
220697507,0.117,0.024,0.091,0.039,23.2,0.063,11.1,0.019,0.128,0.015,0.054,0.073,22.93,3
285371792,0.093,0.009,0.054,0.029,0,0,0,0,0.012,0,0,0.008,28.57,3
992883406,0.171,0.013,0.154,0.06,10.3,0.03,26.7,0.031,0.086,0.012,0.056,0.093,21.44,3
13668352391,0.01,0,0.01,0,0,0,0,0,0.27,0,0,0.091,20.01,3
461963035,0.098,0,0.074,0.048,9.2,0.038,17.4,0.018,0.199,0,0.024,0.156,23.5,3
4227022173,0.013,0,0.013,0,0,0,0,0,0.195,0,0.012,0.152,20.79,3
1073936372,0,0,0,0,0,0,0,0,0.03,0,0,0.037,23.82,3
493940874,0,0,0,0,0,0,0,0,0,0,0,0.025,24.2,3
99926801,0.019,0,0.019,0,0,0,0,0,0.01,0,0,0,28.68,3
124535632,0.063,0,0.042,0.031,26.6,0.046,21,0.021,0.206,0,0.059,0.165,21.38,3
113783633,0.046,0,0.046,0,0.6,0.021,110.6,0.132,0.09,0,0,0.06,21.79,3
26083074,0,0,0,0,0,0,0,0,0,0,0,0,26.23,3
85928481,0.19,0.059,0.063,0.127,0,0,0,0,0,0,0,0,26.68,3
104846884,0.046,0,0.046,0,0,0,0,0,0,0,0,0,25.75,3
123389865,0.113,0,0.113,0,28.2,0.037,0,0,0.151,0,0.074,0.055,21.9,3
8462294,0.032,0,0.032,0,0,0,0,0,0.121,0,0,0.046,19.15,2
152898597,0.058,0.018,0.046,0.008,3.8,0.019,0,0,0.071,0.008,0.004,0.002,25.65,3
464771761,0.078,0.005,0.072,0.013,18.7,0.06,5.9,0.01,0.144,0.005,0.037,0.062,22.42,3
1853091222,0.097,0.037,0.068,0.038,8.2,0.038,6.7,0.007,0.119,0.01,0.021,0.01,26.89,3
1108102473,0,0,0,0,0,0,0,0,0.043,0,0,0.01,16.55,2
77220947,0.065,0.011,0.045,0.032,8.4,0.021,13.6,0.016,0.115,0.003,0.018,0.061,24.25,3
226005081,0.076,0,0.046,0.05,13.6,0.017,8.4,0.008,0.262,0,0.026,0.124,21.88,3
135926272,0.124,0.016,0.115,0.044,33.7,0.11,4.7,0.008,0.148,0.022,0.09,0.095,22.28,3
4935023621,0.111,0.026,0.093,0.032,31.1,0.11,24.3,0.039,0.131,0.014,0.084,0.11,22.31,3
281309440,0.077,0.002,0.039,0.046,19.5,0.031,20.6,0.021,0.253,0,0.037,0.102,21.89,3
62589052,0.168,0.014,0.084,0.096,38.2,0.057,37.2,0.038,0.048,0.002,0.079,0.072,23.98,3
1918786154,0.069,0.011,0.05,0.022,0,0,0,0,0.013,0,0,0.018,25.25,3
853077880,0.541,0.075,0.368,0.368,0,0,0,0,0.093,0.001,0,0.001,24.48,3
94703036,0,0,0,0,0,0,0,0,0.059,0,0,0,16.61,2
354142714,0.073,0.013,0.047,0.027,0,0,0,0,0.003,0,0,0.003,28.72,3
1127908165,0.075,0.014,0.048,0.027,0,0,0,0,0.003,0,0,0.002,29.14,3
781204395,0.107,0.034,0.057,0.041,0,0,0.3,0.001,0.011,0.001,0,0.002,28.27,3
14528297163,0.088,0.006,0.057,0.045,14.1,0.024,25.4,0.026,0.246,0.002,0.026,0.117,22.05,3
491931519,0.053,0,0.03,0.025,13.7,0.021,18.6,0.02,0.239,0,0.041,0.116,20.23,3
1856375805,0.047,0.004,0.039,0.015,12.7,0.036,11.9,0.017,0.214,0.005,0.022,0.102,20.32,3
136898054,0,0,0,0,0,0,0,0,0.098,0,0,0.225,25.82,3
1420294037,0.025,0.015,0.005,0.025,0,0,2.5,0.002,0.074,0,0,0.165,26.78,3
122421815,0.088,0.005,0.057,0.044,14.7,0.025,26.3,0.027,0.249,0.002,0.027,0.119,23.01,3
53385090,0,0,0,0,0,0,0,0,0.024,0,0,0,21.68,3
50046864,0,0,0,0,0,0,0,0,0.1,0,0,0.028,22.96,3
129484807,0.015,0,0.015,0,0,0,0,0,0.159,0,0,0.068,22.47,3
587324964,0,0,0,0,0,0,0,0,0.317,0,0,0.085,19.87,2
20384609,0,0,0,0,0,0,0,0,0,0,0,0,24.49,3
12029515,0,0,0,0,0,0,54.4,0.064,0.047,0,0,0,20.89,3
397256370,0,0,0,0,0,0,42.6,0.045,0.236,0,0.075,0.147,22.14,3
6192316463,0.051,0.014,0.037,0,11.5,0.015,20.6,0.026,0.05,0.014,0.015,0.028,25.17,3
1070197638,0.04,0.014,0.026,0,17.2,0.044,36.2,0.054,0.099,0.014,0.021,0.061,23.67,3
1010248666,0.028,0,0.028,0,3,0.06,41.7,0.052,0.13,0,0,0.151,23.06,3
13154504002,0.033,0.024,0.009,0,18.8,0.079,7.5,0.016,0.135,0.024,0.052,0.093,23.7,3
1200813325,0,0,0,0,0,0,0,0,0,0,0,0,21.87,3
6990508845,0.129,0,0.129,0,0,0,0,0,0.072,0,0,0,23.59,3
37113571,0.008,0.005,0.005,0.008,6.5,0.036,0,0,0.119,0,0,0,28.15,3
57346338,0.078,0,0.078,0,0,0,0,0,0.018,0,0,0.063,25.61,3
341617527,0.056,0,0.05,0.006,0,0,0,0,0,0,0,0.063,26.16,3
657780513,0.027,0,0.027,0,0,0,0,0,0,0,0,0,27.25,3
1406403294,0.023,0,0.023,0,0,0,0,0,0.015,0,0,0.011,26.74,3
45461996,0.081,0.01,0.071,0,26.1,0.034,0,0,0.142,0,0.034,0.136,22.68,3
3606341733,0.053,0.01,0.053,0.018,14.3,0.018,0,0,0.155,0,0.041,0.093,21.11,3
7264152844,0.042,0.007,0.036,0.016,16.1,0.034,14.6,0.022,0.118,0.011,0.026,0.096,21.88,3
7903572846,0.023,0.004,0.019,0.006,1.5,0.008,2,0.002,0.013,0.001,0.003,0.01,25.88,3
142667401,0,0,0,0,0,0,0,0,0.201,0,0.028,0.051,21.06,3
177413042,0,0,0,0,0,0,0,0,0.12,0,0.018,0.029,22.21,3
353542928,0.04,0,0.04,0,0,0,0,0,0,0,0,0.03,27.89,3
109908067,0.035,0.003,0.019,0.018,5.5,0.013,8.3,0.008,0.149,0,0.011,0.056,23.66,3
967711530,0.041,0.007,0.025,0.018,8,0.022,8.7,0.009,0.126,0.001,0.016,0.047,24.17,3
871473559,0,0,0,0,0,0,0,0,0.062,0,0,0,16.16,2
981171808,0.078,0.004,0.065,0.027,16.6,0.038,9.5,0.012,0.145,0.001,0.028,0.105,24.45,3
313599701,0.009,0.003,0.007,0.006,2.2,0.005,0,0,0.272,0,0,0.143,20.79,3
588949863,0.016,0,0.016,0,0,0,0,0,0.021,0,0,0,26.08,3
546342626,0.986,0.005,0.976,0.01,0,0,0,0,0,0,0,0,31.16,4
161356676,0.072,0,0.072,0,74,0.157,44.5,0.047,0,0,0.148,0,23.81,3
1445684208,0.007,0,0,0.007,0,0,0,0,0.284,0,0,0.143,21.49,3
264943906,0.189,0,0.17,0.065,50.1,0.117,24.3,0.026,0.131,0,0.077,0.122,23.51,3
701542190,0.213,0,0.195,0.101,4.3,0.017,58.9,0.104,0.262,0,0.045,0.102,20.4,3
45152419,0.556,0.047,0.447,0.435,0,0,0,0,0.129,0,0,0,25.04,3
5787652000,0.005,0,0,0.005,0,0,0,0,0.152,0,0,0.056,21.12,3
7726374495,0.012,0,0.005,0.007,2.2,0.005,0,0,0.248,0,0,0.153,21.04,3
1500911441,0,0,0,0,0,0,0,0,0.042,0,0,0.033,29.13,3
4959508600,0,0,0,0,0,0,0,0,0.158,0,0,0.053,20.8,3
2105148545,0.064,0.017,0.047,0.017,0,0,0,0,0.049,0,0,0.017,23.13,3
659224364,0.593,0.026,0.576,0,0,0,0,0,0.015,0.025,0,0.066,35.14,4
67013505,0.184,0.024,0.163,0.091,32.8,0.058,12.8,0.013,0.217,0,0.057,0.145,21.9,3
2903335995,0.072,0.005,0.072,0.029,0,0,11.2,0.019,0.016,0.009,0,0.007,27.95,3
9841009,0.061,0.007,0.045,0.024,0,0,10.7,0.018,0,0.004,0,0.007,29.79,3
31901642,0.011,0,0,0.011,0,0,0,0,0.322,0,0,0.029,19.59,2
3215192901,0.973,0.192,0.617,0.957,0,0,0,0,0.009,0,0,0,29.08,3
612152963,0.185,0.019,0.164,0.067,46.2,0.106,20.1,0.021,0.136,0,0.081,0.143,23.26,3
23396390,0.07,0.04,0.03,0.038,11.6,0.049,13.7,0.014,0.125,0.022,0.026,0.011,26.83,3
38357546,0.108,0.026,0.09,0.032,30.3,0.107,23.7,0.038,0.128,0.013,0.082,0.107,22.83,3
196071569,0.095,0.03,0.068,0.036,26,0.105,18.7,0.024,0.134,0.014,0.056,0.061,24.04,3
842378179,0.064,0.005,0.034,0.033,10.1,0.023,15.3,0.015,0.275,0,0.02,0.103,22.82,3
832161194,0.087,0.006,0.056,0.044,13.9,0.024,25,0.026,0.241,0.002,0.025,0.115,22.03,3
240803735,0.137,0.016,0.07,0.077,28.7,0.048,47.5,0.052,0.1,0,0.049,0.062,24.2,3
11984667,0.067,0.011,0.049,0.022,0,0,0,0,0.013,0,0,0.017,25.14,3
159664787,0.118,0.024,0.06,0.071,0,0,11,0.015,0.03,0.01,0,0.053,24.35,3
337649707,0.076,0.027,0.034,0.036,0,0,0.3,0,0,0,0,0.004,27.83,3
48188290,0,0,0,0,0,0,0,0,0.067,0,0,0,18.33,2
179694812,0,0,0,0,0,0,0,0,0.07,0,0,0,16.95,2
45379577,0.047,0.007,0.033,0.02,8.3,0.021,11.5,0.014,0.1,0.003,0.018,0.051,22.98,3
42010434,0.057,0.009,0.04,0.025,10.1,0.027,13.7,0.016,0.116,0.004,0.022,0.06,23.19,3
27874583,0.064,0.01,0.045,0.027,11.4,0.031,15.2,0.018,0.127,0.005,0.026,0.066,23.3,3
16613598,0.07,0.012,0.049,0.029,12.4,0.034,16.1,0.02,0.133,0.005,0.028,0.069,23.33,3
9105879,0.076,0.013,0.053,0.032,13.5,0.038,17.3,0.021,0.141,0.006,0.031,0.074,23.45,3
8735608,0.077,0.014,0.054,0.032,14,0.041,17.4,0.022,0.14,0.006,0.033,0.074,23.43,3
944004,0.078,0.015,0.055,0.033,14.3,0.042,17.7,0.022,0.143,0.007,0.033,0.075,23.41,3
136290861,0,0,0,0,0,0,0,0,0.091,0,0,0,16.94,2
2117695721,0.354,0.141,0.262,0.122,20.2,0.085,28.9,0.031,0.043,0.035,0.061,0.02,30.15,4
105224928,0.182,0.089,0.107,0.062,6.9,0.037,23.2,0.028,0.15,0.034,0.029,0.08,25.83,3
495699114,0.123,0.071,0.053,0.042,2.3,0.02,21.2,0.027,0.187,0.034,0.018,0.101,24.5,3
1413735031,0.112,0.019,0.083,0.031,0,0,14.8,0.018,0.16,0.013,0,0.14,22.64,3
1725780635,0.074,0.033,0.033,0.013,0,0,0,0,0.002,0,0,0.009,26.06,3
521783698,0.058,0.009,0.042,0.024,10.7,0.028,12.3,0.014,0.109,0.003,0.021,0.055,23.26,3
475797421,0.069,0.011,0.05,0.028,12.8,0.033,14.5,0.017,0.129,0.004,0.025,0.066,23.24,3
167230084,0.077,0.012,0.056,0.032,14.2,0.037,16.3,0.019,0.146,0.005,0.028,0.074,23.24,3
5928637328,0.013,0,0.013,0.004,1.7,0.004,0,0,0.068,0,0.004,0.01,25.21,3
4692950955,0.042,0,0.042,0,7.3,0.009,0,0,0.148,0,0.007,0.011,24.9,3
4416467480,0.058,0.004,0.054,0,19.6,0.025,0,0,0.187,0.005,0.027,0.025,22.96,3
41465647,0.013,0,0.013,0,0,0,0,0,0.061,0,0,0.012,24.01,3
129908599,0,0,0,0,0,0,0,0,0.014,0,0,0,28.33,3
107990925,0,0,0,0,0,0,0,0,0,0,0,0,24.85,3
40922327,0,0,0,0,0,0,0,0,0.009,0,0,0,26.19,3
26788587170,0,0,0,0,15.8,0.02,0,0,0.186,0,0.02,0.086,20.02,3
2537157680,0,0,0,0,7.9,0.032,0,0,0.098,0,0,0.025,21.48,3
734979419,0.015,0,0.015,0,0,0,0,0,0.044,0,0,0.013,18.91,2
4516593385,0,0,0,0,43.9,0.053,0,0,0.147,0,0.073,0.055,19.54,2
1546723371,0.1,0,0.1,0.01,60.4,0.08,0,0,0.047,0,0.049,0.098,25.62,3
1017643852,0.132,0,0.132,0.046,29.9,0.07,6.4,0.007,0.093,0,0.064,0.09,24.22,3
298890584,0.026,0,0.026,0,0,0,0,0,0.305,0,0.028,0.069,21,3
35891519,0.118,0,0.118,0.07,0,0,0,0,0.1,0,0,0,26.09,3
2212353409,0.08,0.02,0.08,0.039,0,0,29.1,0.045,0.106,0.051,0.024,0.024,21.95,3
777049097,0.084,0,0.036,0.048,0,0,0,0,0.012,0,0,0,25.65,3
63251611,0.052,0,0.021,0.031,0,0,0,0,0.022,0,0.048,0.021,22.81,3
88059189,0.04,0,0.04,0,0,0,0,0,0,0,0,0,26.86,3
317636346,0,0,0,0,19.7,0.043,0,0,0.23,0,0,0.16,20.9,3
52833389,0.106,0,0.106,0,0,0,0,0,0.008,0,0,0,28.12,3
6121679,0,0,0,0,0,0,0,0,0,0,0,0,31.68,4
56682610,0.05,0,0.05,0,8.8,0.021,0,0,0.127,0,0.021,0.061,24.71,3
53019807,0.063,0,0.063,0,0,0,0,0,0,0,0,0,33.34,4
32407157,0.05,0,0.05,0.05,0,0,0,0,0.189,0,0.067,0.145,21.53,3
36397615,0.055,0,0.055,0,0,0,0,0,0,0,0,0,27.56,3
419330828,0.106,0.011,0.106,0.038,0,0,31.8,0.042,0.081,0.045,0.029,0.037,22.01,3
17250682,0.013,0,0.013,0,0,0,0,0,0.065,0,0.013,0,25.03,3
350130174,0,0,0,0,0,0,0,0,0.163,0,0,0.085,19.71,2
5774654598,0,0,0,0,0,0,0,0,0.129,0,0,0.13,19.62,2
177227992,0,0,0,0,0,0,0,0,0.224,0,0,0.039,19.46,2
35713097,0,0,0,0,0,0,0,0,0,0,0,0,23,3
32447883,0.101,0.026,0.101,0.026,22.1,0.024,0,0,0.054,0.027,0.024,0.107,24.24,3
295359856,0.187,0.055,0.187,0.044,37.1,0.04,0,0,0.102,0.047,0.04,0.191,24.42,3
200613593,0.046,0,0,0.046,0,0,46,0.046,0.16,0,0,0.163,22.09,3
93729464,0.036,0.004,0.031,0.013,9.7,0.025,8.4,0.011,0.102,0.003,0.019,0.057,21.46,3
110145228,0.049,0.005,0.042,0.017,12.7,0.033,11.1,0.015,0.133,0.004,0.025,0.075,21.58,3
609200368,0.012,0,0.012,0.003,0,0,0,0,0.346,0,0,0.106,19.88,2
457092544,0.05,0.011,0.044,0.013,28.8,0.094,28.2,0.043,0.155,0.01,0.048,0.081,20.6,3
171990825,0.059,0.009,0.04,0.029,0,0,0,0,0.016,0.001,0,0.031,25.75,3
502989019,0.122,0.007,0.11,0.045,28,0.05,20.7,0.023,0.118,0.008,0.064,0.143,21.51,3
10508915045,0.073,0,0.073,0,0,0,0,0,0.194,0,0,0.099,20.37,3
4449205072,0.082,0,0.06,0.03,4.4,0.013,15.9,0.016,0.24,0,0.038,0.099,21.59,3
1050111142,0.058,0,0.058,0,6.9,0.048,32,0.047,0.163,0,0.029,0.071,22.12,3
64484750,0.095,0.029,0.055,0.04,0,0,0,0,0,0,0,0.015,23.84,3
8346999212,0.148,0,0.148,0.049,46.5,0.087,27.2,0.029,0.146,0,0.091,0.073,23.87,3
2544270882,0.058,0.023,0.034,0.013,0.3,0.01,0,0,0.13,0.032,0.015,0.015,25.88,3
1708287653,0,0,0,0,0,0,0,0,0.057,0,0,0,15.37,2
5316868382,0.035,0,0.035,0,5,0.042,45.8,0.065,0.162,0,0.017,0.067,22.66,3
1077415389,0.107,0.025,0.09,0.031,30.2,0.107,23.7,0.038,0.127,0.013,0.081,0.107,22.31,3
427685832,0.086,0.008,0.062,0.031,0,0,0,0,0.007,0,0,0.029,23.86,3
8475267799,0.005,0,0.004,0,0.1,0,0,0,0.248,0,0,0.093,21.63,3
8566369885,0.082,0.006,0.054,0.042,13.2,0.022,23.8,0.024,0.229,0.002,0.024,0.11,22.05,3
3582436629,0.162,0.012,0.133,0.085,35.3,0.054,30.7,0.033,0.082,0.001,0.042,0.051,24.21,3
5133918635,0.044,0.002,0.038,0.014,6.9,0.016,11.7,0.015,0.087,0.001,0.013,0.039,23.29,3
1933902969,0.05,0.002,0.043,0.016,8,0.019,13.6,0.017,0.101,0.001,0.015,0.046,23.06,3
4528005283,0.06,0.003,0.052,0.019,9.6,0.023,16.4,0.021,0.121,0.001,0.018,0.055,23.02,3
1649271216,0.067,0.003,0.058,0.022,10.7,0.026,18.3,0.023,0.134,0.001,0.02,0.061,22.97,3
3159455254,0.073,0.004,0.064,0.024,11.7,0.028,19.9,0.025,0.146,0.001,0.022,0.067,22.97,3
1091386968,0.074,0.004,0.064,0.024,11.8,0.028,20.1,0.025,0.147,0.001,0.022,0.067,22.96,3
1052806037,0.074,0.004,0.064,0.024,11.8,0.028,20.1,0.025,0.147,0.001,0.022,0.067,22.96,3
229801542,0.074,0.004,0.064,0.024,11.8,0.028,20.1,0.025,0.147,0.001,0.022,0.067,22.95,3
1057300950,0.039,0.003,0.027,0.016,5.2,0.013,14.2,0.017,0.104,0.001,0.011,0.047,23.05,3
752998460,0.044,0.004,0.031,0.018,6,0.016,16.6,0.02,0.121,0.001,0.012,0.055,22.84,3
858761232,0.053,0.004,0.037,0.022,7.2,0.019,19.8,0.024,0.144,0.001,0.015,0.066,22.81,3
511050038,0.059,0.005,0.041,0.024,8,0.021,22.1,0.026,0.16,0.002,0.016,0.073,22.79,3
455904498,0.064,0.005,0.044,0.027,8.7,0.022,24,0.029,0.173,0.002,0.018,0.08,22.77,3
293238433,0.064,0.005,0.045,0.027,8.7,0.023,24.1,0.029,0.175,0.002,0.018,0.08,22.76,3
154721102,0.064,0.005,0.045,0.027,8.7,0.023,24.1,0.029,0.174,0.002,0.018,0.08,22.68,3
57589242,0.064,0.005,0.045,0.027,8.7,0.022,24,0.029,0.174,0.002,0.018,0.08,22.76,3
29311531208,0.13,0,0.106,0.025,0,0,0,0,0.012,0,0,0.019,23.04,3
165447601,0.086,0,0.086,0,0,0,0,0,0.031,0,0,0.016,23.89,3
227375828,0.064,0.008,0.056,0.009,0,0,0.1,0,0.016,0,0,0.009,22.2,3
1174001648,0.066,0.01,0.048,0.021,0,0,0,0,0.013,0,0,0.017,25.24,3
2430589757,0.12,0.023,0.082,0.054,1.7,0.007,16.5,0.021,0.036,0.006,0,0.039,23.81,3
1222243094,0.122,0.01,0.088,0.057,33.7,0.1,16.7,0.026,0.136,0.017,0.088,0.085,24.21,3
6362539233,0,0,0,0,0,0,0,0,0.073,0,0,0,16.3,2
2195501547,0.098,0.006,0.076,0.038,17.7,0.033,21.8,0.024,0.151,0.004,0.036,0.082,22.88,3
1572953817,0.117,0.03,0.103,0.057,0,0,0,0,0,0,0,0.028,26.36,3
1938007476,0.074,0,0.049,0.026,0,0,3.2,0.006,0.018,0,0,0,28.59,3
1884985090,0.026,0,0.026,0,0,0,0,0,0.016,0,0,0,28.06,3
1269071026,0.06,0.013,0.04,0.017,0,0,0,0,0.001,0,0,0.004,28.1,3
1054531244,0.11,0.012,0.071,0.039,0,0,0,0,0.002,0,0,0.011,27.71,3
4471913076,0.061,0.003,0.047,0.024,11.1,0.02,13.7,0.015,0.094,0.002,0.022,0.052,23,3
3118104471,0.082,0.004,0.064,0.031,14.7,0.027,17.6,0.019,0.126,0.003,0.03,0.068,22.83,3
68317656,0.061,0,0.061,0,0,0,0,0,0,0,0,0,28.45,3
1484734,0.22,0.024,0.196,0.031,45,0.107,0,0,0.258,0,0.107,0.072,24.33,3
23075975,0.025,0.002,0.021,0.002,0,0,0,0,0.398,0,0,0.083,20.63,3
5636151,0.068,0.001,0.068,0.001,0,0,0,0,0.012,0,0,0.024,24.36,3
4517935,0.089,0.017,0.052,0.043,0,0,0,0,0.019,0,0,0.025,26.29,3
6717198,0.098,0.023,0.073,0.015,0,0,0,0,0.001,0,0,0.006,28.37,3
51961645,0.035,0.008,0.022,0.012,0,0,0,0,0.003,0,0,0.013,27.75,3
42541081,0.063,0,0.063,0,2.6,0.01,23,0.023,0.051,0,0,0.039,24.43,3
262931509,0.065,0,0.065,0,13.3,0.025,23.3,0.023,0.032,0,0.01,0.048,26.53,3
193802942,0,0,0,0,14.1,0.056,0,0,0.171,0,0,0.165,20.79,3
2229268317,0.059,0.026,0.059,0.008,6.5,0.049,12.5,0.013,0.096,0.051,0.067,0.031,26.64,3
118955159,0,0,0,0,0,0,0,0,0.059,0,0,0,25.03,3
131220192,0.046,0,0.046,0,0,0,0,0,0.063,0.03,0,0.105,25.05,3
55684314,0.051,0,0.051,0,0,0,0,0,0,0,0,0.027,27.4,3
3949150065,0,0,0,0,0,0,34.2,0.037,0.08,0.004,0,0.046,22.9,3
58160025,0.043,0.021,0.013,0.03,6.7,0.034,23.3,0.025,0.096,0.007,0.009,0.019,26.52,3
56535209,0.054,0,0.042,0.013,0,0,0,0,0,0,0,0.008,26.9,3
482476808,0.098,0,0.098,0.031,1.1,0.01,33.2,0.035,0.156,0,0.02,0.114,22.38,3
101645488,0.061,0.005,0.046,0.011,0,0,0,0,0,0,0,0.003,28.6,3
149529789,0.031,0,0.031,0,0,0,0,0,0,0,0,0,25.77,3
33799314,0.083,0,0.051,0.032,0,0,0,0,0,0,0,0.008,27.05,3
27871967,0.102,0,0.067,0.035,0,0,0,0,0,0,0,0.005,28.58,3
13749176,0,0,0,0,0,0,0,0,0.052,0,0,0,19.79,2
104588330,0.024,0,0.024,0,7.6,0.018,11.3,0.012,0.277,0.016,0.044,0.1,20.42,3
226908138,0.1,0.02,0.1,0.051,43,0.124,23.2,0.035,0.121,0.031,0.081,0.155,21.82,3
201101790,0,0,0,0,0,0,0,0,0,0,0,0,32.18,4
78115151,0.067,0,0.067,0,0,0,0,0,0.019,0,0,0,25.37,3
129568781,0.067,0,0.052,0.015,0,0,0,0,0,0,0,0,27.07,3
10850259,0.068,0,0.068,0.033,0,0,0,0,0,0,0,0,28.38,3
32923275,0.088,0,0.088,0.03,0,0,0,0,0,0,0,0.014,26.51,3
69453574,0.112,0,0.112,0.038,0,0,0,0,0.099,0,0,0.346,20.5,3
31184430,0.591,0.145,0.365,0.517,0,0,0,0,0.177,0,0,0,23.07,3
285364835,0.531,0.043,0.264,0.492,0,0,0,0,0.085,0,0,0,25.21,3
188965852,0.052,0,0.044,0.008,0.3,0.01,0,0,0.109,0,0.01,0.002,29.13,3
515817999,0,0,0,0,0,0,0,0,0,0,0,0,25.4,3
117965114,0.051,0,0.051,0.024,0,0,0,0,0,0,0,0.039,26.63,3
81280197,0,0,0,0,0,0,0,0,0.239,0,0,0.101,21.03,3
68473257,0.01,0.001,0.007,0.003,3.8,0.008,1.3,0.001,0.218,0,0.008,0.129,22.29,3
15537129,0.03,0,0.03,0,0,0,0,0,0,0,0,0.009,29.21,3
43329531,0.048,0,0.048,0,0,0,0,0,0.221,0,0,0.141,22.19,3
28941998,0,0,0,0,0,0,0,0,0.278,0,0,0,19.18,2
201479358,0,0,0,0,0,0,0,0,0.152,0,0,0.064,21.78,3
63354668,0.035,0,0.035,0,0,0,16.6,0.029,0.01,0,0,0,25.72,3
142523355,0.06,0,0.06,0,0,0,0,0,0,0,0,0,22.9,3
253098020,0.036,0,0.036,0,0,0,0,0,0,0,0,0,29.33,3
1033490600,0,0,0,0,0,0,0,0,0,0,0,0,24.99,3
1622465220,0.022,0,0.022,0,0,0,1.4,0.002,0.001,0,0,0.003,26.85,3
977237269,0.099,0,0.099,0,0,0,0,0,0.006,0,0,0.003,29.81,3
516791986,0.007,0,0.007,0,0,0,0,0,0.011,0,0,0,27.06,3
913870221,0.04,0,0.04,0,0,0,8.6,0.015,0,0,0,0,27.45,3
93706617,0.103,0,0.103,0,0,0,0,0,0,0,0,0.026,25.37,3
169177340,0.03,0,0.03,0,0,0,0,0,0,0,0,0,28.19,3
1105619217,0.979,0.033,0.946,0.021,0,0,0,0,0,0,0,0,32.04,4
4025710316,0.055,0.011,0.043,0.013,17.3,0.056,12.9,0.017,0.113,0.006,0.034,0.056,24.87,3
1085952517,0.28,0.042,0.232,0.099,0,0,0,0,0.073,0.02,0,0.013,25.51,3
9401714875,0.078,0.005,0.061,0.036,15,0.021,17,0.018,0.228,0.002,0.021,0.131,21.47,3
1543072394,0.056,0.007,0.042,0.016,0,0,1.1,0.002,0.015,0,0,0.011,26.17,3
